8216,dummy,20190606,DDDD,dummy,Man,dummy,
8217,dummy,20190606,DDDD,dummy,Woman,dummy,
8218,dummy,20190606,DDDD,dummy,Woman,dummy,
8219,dummy,20190606,DDDD,dummy,Man,dummy,
8220,dummy,20190606,DDDD,dummy,Woman,dummy,
8221,dummy,20190606,DDDD,dummy,Woman,dummy,
8222,dummy,20190606,DDDD,dummy,Man,dummy,
8223,dummy,20190606,DDDD,dummy,Man,dummy,
8224,dummy,20190606,DDDD,dummy,Man,dummy,
8225,dummy,20190606,DDDD,dummy,Woman,dummy,
8226,dummy,20190606,DDDD,dummy,Woman,dummy,
8227,dummy,20190606,DDDD,dummy,Man,dummy,
8228,dummy,20190606,DDDD,dummy,Woman,dummy,
8229,dummy,20190606,DDDD,dummy,Man,dummy,
8230,Kelsey Grammer,19550221,ESTJ,USA,Man,Artist,"[I'm] tenacious to the point where most people just aren't. Honestly, I'm that tenacious."
8231,dummy,20190606,DDDD,dummy,Man,dummy,
8232,dummy,20190606,DDDD,dummy,Woman,dummy,
8233,dummy,20190606,DDDD,dummy,Man,dummy,
8234,dummy,20190606,DDDD,dummy,Woman,dummy,
8235,dummy,20190606,DDDD,dummy,Woman,dummy,
8236,dummy,20190606,DDDD,dummy,Man,dummy,
8237,dummy,20190606,DDDD,dummy,Man,dummy,
8238,dummy,20190606,DDDD,dummy,Man,dummy,
8239,dummy,20190606,DDDD,dummy,Man,dummy,
8240,dummy,20190606,DDDD,dummy,Man,dummy,
8241,dummy,20190606,DDDD,dummy,Man,dummy,
8242,dummy,20190606,DDDD,dummy,Man,dummy,
8243,dummy,20190606,DDDD,dummy,Man,dummy,
8244,dummy,20190606,DDDD,dummy,Man,dummy,
8245,dummy,20190606,DDDD,dummy,Man,dummy,
8246,dummy,20190606,DDDD,dummy,Woman,dummy,
8247,dummy,20190606,DDDD,dummy,Woman,dummy,
8248,dummy,20190606,DDDD,dummy,Man,dummy,
8249,dummy,20190606,DDDD,dummy,Man,dummy,
8250,dummy,20190606,DDDD,dummy,Man,dummy,
8251,dummy,20190606,DDDD,dummy,Man,dummy,
8252,Dwight D. Eisenhower,18901014,ISTJ,USA,Man,Politician,"This is a long tough road we have to travel. ... Fake reputations, habits of glib, clever speech, and glittering surface performance are going to be discovered."
8253,dummy,20190606,DDDD,dummy,Man,dummy,
8254,dummy,20190606,DDDD,dummy,Man,dummy,
8255,dummy,20190606,DDDD,dummy,Man,dummy,
8256,dummy,20190606,DDDD,dummy,Man,dummy,
8257,dummy,20190606,DDDD,dummy,Woman,dummy,
8258,dummy,20190606,DDDD,dummy,Woman,dummy,
8259,Rowan Atkinson,19550106,ENTP,UK,Man,Artist,[For me] freedom of speech reigns just below the right to sustain life itself.
8260,dummy,20190606,DDDD,dummy,Man,dummy,
8261,dummy,20190606,DDDD,dummy,Man,dummy,
8262,dummy,20190606,DDDD,dummy,Man,dummy,
8263,dummy,20190606,DDDD,dummy,Man,dummy,
8264,dummy,20190606,DDDD,dummy,Woman,dummy,
8265,dummy,20190606,DDDD,dummy,Woman,dummy,
8266,dummy,20190606,DDDD,dummy,Woman,dummy,
8267,dummy,20190606,DDDD,dummy,Woman,dummy,
8268,dummy,20190606,DDDD,dummy,Woman,dummy,
8269,dummy,20190606,DDDD,dummy,Woman,dummy,
8270,dummy,20190606,DDDD,dummy,Woman,dummy,
8271,dummy,20190606,DDDD,dummy,Man,dummy,
8272,dummy,20190606,DDDD,dummy,Woman,dummy,
8273,dummy,20190606,DDDD,dummy,Man,dummy,
8274,dummy,20190606,DDDD,dummy,Man,dummy,
8275,Bjork,19651121,INFP,Iceland,Woman,Artist,I am one of the most idiosyncratic people around.
8276,dummy,20190606,DDDD,dummy,Man,dummy,
8277,dummy,20190606,DDDD,dummy,Man,dummy,
8278,dummy,20190606,DDDD,dummy,Man,dummy,
8279,dummy,20190606,DDDD,dummy,Man,dummy,
8280,dummy,20190606,DDDD,dummy,Man,dummy,
8281,dummy,20190606,DDDD,dummy,Woman,dummy,
8282,dummy,20190606,DDDD,dummy,Man,dummy,
8283,dummy,20190606,DDDD,dummy,Woman,dummy,
8284,dummy,20190606,DDDD,dummy,Man,dummy,
8285,dummy,20190606,DDDD,dummy,Woman,dummy,
8286,dummy,20190606,DDDD,dummy,Man,dummy,
8287,dummy,20190606,DDDD,dummy,Woman,dummy,
8288,dummy,20190606,DDDD,dummy,Woman,dummy,
8289,dummy,20190606,DDDD,dummy,Woman,dummy,
8290,Amy Schumer,19810601,ENFP,USA,Woman,Artist,I never had any plan. I didn't even have a plan for performing. ... Even now ... I don't know what's going to happen.
8291,dummy,20190606,DDDD,dummy,Woman,dummy,
8292,dummy,20190606,DDDD,dummy,Man,dummy,
8293,dummy,20190606,DDDD,dummy,Woman,dummy,
8294,dummy,20190606,DDDD,dummy,Woman,dummy,
8295,Andy Samberg,19780818,ESFP,USA,Man,Artist,"I've always found it worthwhile to make something completely stupid just to prove that you can. People in general are too stressed out, even though most things are pretty ridiculous."
8296,dummy,20190606,DDDD,dummy,Woman,dummy,
8297,dummy,20190606,DDDD,dummy,Woman,dummy,
8298,dummy,20190606,DDDD,dummy,Man,dummy,
8299,dummy,20190606,DDDD,dummy,Woman,dummy,
8300,dummy,20190606,DDDD,dummy,Woman,dummy,
8301,dummy,20190606,DDDD,dummy,Man,dummy,
8302,dummy,20190606,DDDD,dummy,Man,dummy,
8303,dummy,20190606,DDDD,dummy,Man,dummy,
8304,dummy,20190606,DDDD,dummy,Woman,dummy,
8305,dummy,20190606,DDDD,dummy,Woman,dummy,
8306,dummy,20190606,DDDD,dummy,Man,dummy,
8307,dummy,20190606,DDDD,dummy,Man,dummy,
8308,dummy,20190606,DDDD,dummy,Woman,dummy,
8309,dummy,20190606,DDDD,dummy,Woman,dummy,
8310,dummy,20190606,DDDD,dummy,Man,dummy,
8311,dummy,20190606,DDDD,dummy,Man,dummy,
8312,dummy,20190606,DDDD,dummy,Woman,dummy,
8313,dummy,20190606,DDDD,dummy,Man,dummy,
8314,dummy,20190606,DDDD,dummy,Man,dummy,
8315,dummy,20190606,DDDD,dummy,Man,dummy,
8316,dummy,20190606,DDDD,dummy,Woman,dummy,
8317,dummy,20190606,DDDD,dummy,Man,dummy,
8318,dummy,20190606,DDDD,dummy,Woman,dummy,
8319,dummy,20190606,DDDD,dummy,Man,dummy,
8320,dummy,20190606,DDDD,dummy,Man,dummy,
8321,dummy,20190606,DDDD,dummy,Woman,dummy,
8322,dummy,20190606,DDDD,dummy,Man,dummy,
8323,dummy,20190606,DDDD,dummy,Woman,dummy,
8324,dummy,20190606,DDDD,dummy,Woman,dummy,
8325,dummy,20190606,DDDD,dummy,Man,dummy,
8326,dummy,20190606,DDDD,dummy,Woman,dummy,
8327,Carl Gustav Jung,18750726,INFJ,Swiss,Man,Expert,"As far as we can discern, the sole purpose of human existence is to kindle a light in the darkness of mere being."
8328,dummy,20190606,DDDD,dummy,Man,dummy,
8329,dummy,20190606,DDDD,dummy,Man,dummy,
8330,Vaclav Havel,19361005,ENFJ,Czech,Man,Politician,[We should all] desire to contribute to the happiness of the community.
8331,dummy,20190606,DDDD,dummy,Man,dummy,
8332,dummy,20190606,DDDD,dummy,Man,dummy,
8333,Tiger Woods,19751230,ISFJ,USA,Man,Player,[To become the World's No. 1 golf player it takes] discipline ... preparation ... dedication.
8334,dummy,20190606,DDDD,dummy,Man,dummy,
8335,dummy,20190606,DDDD,dummy,Woman,dummy,
8336,dummy,20190606,DDDD,dummy,Woman,dummy,
8337,dummy,20190606,DDDD,dummy,Woman,dummy,
8338,Isaac Newton,16430104,INTJ,UK,Man,Scholar,"I can calculate the motion of heavenly bodies, but not the madness of people."
8339,dummy,20190606,DDDD,dummy,Man,dummy,
8340,dummy,20190606,DDDD,dummy,Man,dummy,
8341,dummy,20190606,DDDD,dummy,Man,dummy,
8342,dummy,20190606,DDDD,dummy,Man,dummy,
8343,dummy,20190606,DDDD,dummy,Woman,dummy,
8344,dummy,20190606,DDDD,dummy,Man,dummy,
8345,dummy,20190606,DDDD,dummy,Man,dummy,
8346,dummy,20190606,DDDD,dummy,Man,dummy,
8347,dummy,20190606,DDDD,dummy,Man,dummy,
8348,dummy,20190606,DDDD,dummy,Man,dummy,
8349,dummy,20190606,DDDD,dummy,Man,dummy,
8350,Sonia Sotomayor,19540625,ESTJ,USA,Woman,Jurist,I am a tough cookie.
8351,dummy,20190606,DDDD,dummy,Woman,dummy,
8352,dummy,20190606,DDDD,dummy,Woman,dummy,
8353,dummy,20190606,DDDD,dummy,Woman,dummy,
8354,dummy,20190606,DDDD,dummy,Woman,dummy,
8355,dummy,20190606,DDDD,dummy,Man,dummy,
8356,dummy,20190606,DDDD,dummy,Woman,dummy,
8357,dummy,20190606,DDDD,dummy,Man,dummy,
8358,dummy,20190606,DDDD,dummy,Woman,dummy,
8359,dummy,20190606,DDDD,dummy,Woman,dummy,
8360,dummy,20190606,DDDD,dummy,Man,dummy,
8361,Megyn Kelly,19701118,ESTJ,USA,Woman,Author,"Just because it makes you feel uncomfortable, that doesn't mean it has to change."
8362,dummy,20190606,DDDD,dummy,Woman,dummy,
8363,dummy,20190606,DDDD,dummy,Man,dummy,
8364,dummy,20190606,DDDD,dummy,Man,dummy,
8365,dummy,20190606,DDDD,dummy,Woman,dummy,
8366,dummy,20190606,DDDD,dummy,Man,dummy,
8367,dummy,20190606,DDDD,dummy,Man,dummy,
8368,dummy,20190606,DDDD,dummy,Woman,dummy,
8369,dummy,20190606,DDDD,dummy,Man,dummy,
8370,dummy,20190606,DDDD,dummy,Man,dummy,
8371,dummy,20190606,DDDD,dummy,Man,dummy,
8372,dummy,20190606,DDDD,dummy,Man,dummy,
8373,dummy,20190606,DDDD,dummy,Man,dummy,
8374,dummy,20190606,DDDD,dummy,Woman,dummy,
8375,dummy,20190606,DDDD,dummy,Man,dummy,
8376,dummy,20190606,DDDD,dummy,Man,dummy,
8377,dummy,20190606,DDDD,dummy,Woman,dummy,
8378,dummy,20190606,DDDD,dummy,Woman,dummy,
8379,dummy,20190606,DDDD,dummy,Man,dummy,
8380,dummy,20190606,DDDD,dummy,Man,dummy,
8381,dummy,20190606,DDDD,dummy,Man,dummy,
8382,dummy,20190606,DDDD,dummy,Woman,dummy,
8383,dummy,20190606,DDDD,dummy,Woman,dummy,
8384,dummy,20190606,DDDD,dummy,Woman,dummy,
8385,dummy,20190606,DDDD,dummy,Woman,dummy,
8386,dummy,20190606,DDDD,dummy,Woman,dummy,
8387,dummy,20190606,DDDD,dummy,Man,dummy,
8388,dummy,20190606,DDDD,dummy,Woman,dummy,
8389,dummy,20190606,DDDD,dummy,Man,dummy,
8390,dummy,20190606,DDDD,dummy,Woman,dummy,
8391,dummy,20190606,DDDD,dummy,Man,dummy,
8392,dummy,20190606,DDDD,dummy,Man,dummy,
8393,Ayaan Hirsi Ali,19691113,ISTJ,Nederland,Woman,Politician,I judge. I would like us to judge. I would like us to say: One religion is better than the other. One culture is better than the other. One idea is better than the other.
8394,dummy,20190606,DDDD,dummy,Woman,dummy,
8395,dummy,20190606,DDDD,dummy,Woman,dummy,
8396,dummy,20190606,DDDD,dummy,Woman,dummy,
8397,dummy,20190606,DDDD,dummy,Woman,dummy,
8398,dummy,20190606,DDDD,dummy,Woman,dummy,
8399,dummy,20190606,DDDD,dummy,Woman,dummy,
8400,dummy,20190606,DDDD,dummy,Man,dummy,
8401,dummy,20190606,DDDD,dummy,Woman,dummy,
8402,dummy,20190606,DDDD,dummy,Woman,dummy,
8403,dummy,20190606,DDDD,dummy,Man,dummy,
8404,dummy,20190606,DDDD,dummy,Man,dummy,
8405,dummy,20190606,DDDD,dummy,Woman,dummy,
8406,dummy,20190606,DDDD,dummy,Man,dummy,
8407,dummy,20190606,DDDD,dummy,Woman,dummy,
8408,George S. Patton,18851111,ESTP,USA,Man,Soldier,A good solution applied with vigor now is better than a perfect solution applied ten minutes later.
8409,dummy,20190606,DDDD,dummy,Man,dummy,
8410,dummy,20190606,DDDD,dummy,Woman,dummy,
8411,dummy,20190606,DDDD,dummy,Woman,dummy,
8412,dummy,20190606,DDDD,dummy,Woman,dummy,
8413,dummy,20190606,DDDD,dummy,Man,dummy,
8414,Rooney Mara,19850417,INFJ,USA,Woman,Artist,I have a pretty vivid imagination.
8415,dummy,20190606,DDDD,dummy,Woman,dummy,
8416,dummy,20190606,DDDD,dummy,Woman,dummy,
8417,dummy,20190606,DDDD,dummy,Woman,dummy,
8418,dummy,20190606,DDDD,dummy,Woman,dummy,
8419,dummy,20190606,DDDD,dummy,Man,dummy,
8420,dummy,20190606,DDDD,dummy,Woman,dummy,
8421,dummy,20190606,DDDD,dummy,Man,dummy,
8422,Scarlett Johansson,19841122,ISTP,USA,Woman,Artist,"I think my head's on pretty straight, and I'm pretty realistic about things."
8423,dummy,20190606,DDDD,dummy,Woman,dummy,
8424,dummy,20190606,DDDD,dummy,Man,dummy,
8425,dummy,20190606,DDDD,dummy,Woman,dummy,
8426,dummy,20190606,DDDD,dummy,Woman,dummy,
8427,Jerry Seinfeld,19540429,ENFP,USA,Man,Artist,"To me, if life boils down to one thing, it's movement. To live is to keep moving."
8428,dummy,20190606,DDDD,dummy,Woman,dummy,
8429,dummy,20190606,DDDD,dummy,Woman,dummy,
8430,dummy,20190606,DDDD,dummy,Man,dummy,
8431,dummy,20190606,DDDD,dummy,Man,dummy,
8432,dummy,20190606,DDDD,dummy,Man,dummy,
8433,dummy,20190606,DDDD,dummy,Man,dummy,
8434,dummy,20190606,DDDD,dummy,Woman,dummy,
8435,dummy,20190606,DDDD,dummy,Man,dummy,
8436,dummy,20190606,DDDD,dummy,Man,dummy,
8437,dummy,20190606,DDDD,dummy,Man,dummy,
8438,dummy,20190606,DDDD,dummy,Man,dummy,
8439,dummy,20190606,DDDD,dummy,Woman,dummy,
8440,dummy,20190606,DDDD,dummy,Man,dummy,
8441,dummy,20190606,DDDD,dummy,Woman,dummy,
8442,dummy,20190606,DDDD,dummy,Woman,dummy,
8443,dummy,20190606,DDDD,dummy,Woman,dummy,
8444,dummy,20190606,DDDD,dummy,Man,dummy,
8445,dummy,20190606,DDDD,dummy,Man,dummy,
8446,dummy,20190606,DDDD,dummy,Man,dummy,
8447,dummy,20190606,DDDD,dummy,Woman,dummy,
8448,dummy,20190606,DDDD,dummy,Man,dummy,
8449,dummy,20190606,DDDD,dummy,Man,dummy,
8450,dummy,20190606,DDDD,dummy,Man,dummy,
8451,dummy,20190606,DDDD,dummy,Man,dummy,
8452,dummy,20190606,DDDD,dummy,Woman,dummy,
8453,dummy,20190606,DDDD,dummy,Man,dummy,
8454,dummy,20190606,DDDD,dummy,Man,dummy,
8455,dummy,20190606,DDDD,dummy,Woman,dummy,
8456,dummy,20190606,DDDD,dummy,Woman,dummy,
8457,dummy,20190606,DDDD,dummy,Woman,dummy,
8458,dummy,20190606,DDDD,dummy,Woman,dummy,
8459,dummy,20190606,DDDD,dummy,Man,dummy,
8460,dummy,20190606,DDDD,dummy,Man,dummy,
8461,dummy,20190606,DDDD,dummy,Man,dummy,
8462,dummy,20190606,DDDD,dummy,Man,dummy,
8463,dummy,20190606,DDDD,dummy,Woman,dummy,
8464,Orson Welles,19150506,ENFP,USA,Man,Artist,"[I have a] fondness for telling stories, like the Arab storytellers on the marketplace. ... I will never grow tired of [telling] stories [and] I make the mistake of thinking that everyone has the same enthusiasm!"
8465,dummy,20190606,DDDD,dummy,Man,dummy,
8466,dummy,20190606,DDDD,dummy,Man,dummy,
8467,dummy,20190606,DDDD,dummy,Man,dummy,
8468,dummy,20190606,DDDD,dummy,Woman,dummy,
8469,dummy,20190606,DDDD,dummy,Man,dummy,
8470,dummy,20190606,DDDD,dummy,Man,dummy,
8471,dummy,20190606,DDDD,dummy,Woman,dummy,
8472,dummy,20190606,DDDD,dummy,Woman,dummy,
8473,dummy,20190606,DDDD,dummy,Man,dummy,
8474,dummy,20190606,DDDD,dummy,Man,dummy,
8475,dummy,20190606,DDDD,dummy,Woman,dummy,
8476,dummy,20190606,DDDD,dummy,Woman,dummy,
8477,dummy,20190606,DDDD,dummy,Man,dummy,
8478,dummy,20190606,DDDD,dummy,Woman,dummy,
8479,dummy,20190606,DDDD,dummy,Man,dummy,
8480,dummy,20190606,DDDD,dummy,Woman,dummy,
8481,dummy,20190606,DDDD,dummy,Man,dummy,
8482,dummy,20190606,DDDD,dummy,Man,dummy,
8483,dummy,20190606,DDDD,dummy,Woman,dummy,
8484,dummy,20190606,DDDD,dummy,Woman,dummy,
8485,dummy,20190606,DDDD,dummy,Woman,dummy,
8486,dummy,20190606,DDDD,dummy,Woman,dummy,
8487,Macklemore,19830619,ESFP,USA,Man,Artist,"[I'm] about being fresh, being creative, being original."
8488,dummy,20190606,DDDD,dummy,Man,dummy,
8489,dummy,20190606,DDDD,dummy,Man,dummy,
8490,dummy,20190606,DDDD,dummy,Man,dummy,
8491,dummy,20190606,DDDD,dummy,Woman,dummy,
8492,dummy,20190606,DDDD,dummy,Woman,dummy,
8493,dummy,20190606,DDDD,dummy,Woman,dummy,
8494,dummy,20190606,DDDD,dummy,Woman,dummy,
8495,dummy,20190606,DDDD,dummy,Woman,dummy,
8496,dummy,20190606,DDDD,dummy,Woman,dummy,
8497,dummy,20190606,DDDD,dummy,Man,dummy,
8498,Ryan Seacrest,19741224,ESTP,USA,Man,Broadcaster,"As opposed to sitting and waiting for something to happen, I love to ... go after it."
8499,dummy,20190606,DDDD,dummy,Man,dummy,
8500,dummy,20190606,DDDD,dummy,Woman,dummy,
8501,dummy,20190606,DDDD,dummy,Woman,dummy,
8502,dummy,20190606,DDDD,dummy,Woman,dummy,
8503,dummy,20190606,DDDD,dummy,Woman,dummy,
8504,dummy,20190606,DDDD,dummy,Woman,dummy,
8505,dummy,20190606,DDDD,dummy,Man,dummy,
8506,dummy,20190606,DDDD,dummy,Woman,dummy,
8507,dummy,20190606,DDDD,dummy,Woman,dummy,
8508,dummy,20190606,DDDD,dummy,Man,dummy,
8509,dummy,20190606,DDDD,dummy,Man,dummy,
8510,dummy,20190606,DDDD,dummy,Man,dummy,
8511,dummy,20190606,DDDD,dummy,Man,dummy,
8512,dummy,20190606,DDDD,dummy,Man,dummy,
8513,dummy,20190606,DDDD,dummy,Woman,dummy,
8514,dummy,20190606,DDDD,dummy,Man,dummy,
8515,dummy,20190606,DDDD,dummy,Woman,dummy,
8516,dummy,20190606,DDDD,dummy,Woman,dummy,
8517,dummy,20190606,DDDD,dummy,Woman,dummy,
8518,dummy,20190606,DDDD,dummy,Woman,dummy,
8519,dummy,20190606,DDDD,dummy,Man,dummy,
8520,dummy,20190606,DDDD,dummy,Man,dummy,
8521,dummy,20190606,DDDD,dummy,Woman,dummy,
8522,dummy,20190606,DDDD,dummy,Man,dummy,
8523,dummy,20190606,DDDD,dummy,Man,dummy,
8524,dummy,20190606,DDDD,dummy,Man,dummy,
8525,dummy,20190606,DDDD,dummy,Woman,dummy,
8526,Jean-Paul Sartre,19050621,INTJ,France,Man,Scholar,"As far as men are concerned, it is not what they are that interests me but what they can become."
8527,dummy,20190606,DDDD,dummy,Woman,dummy,
8528,dummy,20190606,DDDD,dummy,Woman,dummy,
8529,dummy,20190606,DDDD,dummy,Woman,dummy,
8530,dummy,20190606,DDDD,dummy,Woman,dummy,
8531,dummy,20190606,DDDD,dummy,Woman,dummy,
8532,dummy,20190606,DDDD,dummy,Woman,dummy,
8533,dummy,20190606,DDDD,dummy,Man,dummy,
8534,dummy,20190606,DDDD,dummy,Man,dummy,
8535,Lars von Trier,19560430,INFJ,Denmark,Man,Artist,"I take a lot of responsibility, practically no matter who I'm with. Even for an interview to go well. ... I am very polite and well-mannered. Pretty shy of conflict, actually. ... But deep down I don't like my polite side."
8536,dummy,20190606,DDDD,dummy,Man,dummy,
8537,dummy,20190606,DDDD,dummy,Woman,dummy,
8538,dummy,20190606,DDDD,dummy,Woman,dummy,
8539,dummy,20190606,DDDD,dummy,Man,dummy,
8540,dummy,20190606,DDDD,dummy,Man,dummy,
8541,dummy,20190606,DDDD,dummy,Man,dummy,
8542,dummy,20190606,DDDD,dummy,Woman,dummy,
8543,dummy,20190606,DDDD,dummy,Woman,dummy,
8544,dummy,20190606,DDDD,dummy,Man,dummy,
8545,dummy,20190606,DDDD,dummy,Woman,dummy,
8546,dummy,20190606,DDDD,dummy,Man,dummy,
8547,dummy,20190606,DDDD,dummy,Man,dummy,
8548,Hans Zimmer,19570912,ENFP,Germany,Man,Artist,Answers are usually boring. The answers should always ask the next question.
8549,dummy,20190606,DDDD,dummy,Woman,dummy,
8550,dummy,20190606,DDDD,dummy,Man,dummy,
8551,dummy,20190606,DDDD,dummy,Man,dummy,
8552,dummy,20190606,DDDD,dummy,Woman,dummy,
8553,dummy,20190606,DDDD,dummy,Man,dummy,
8554,Simon Cowell,19591007,ISTP,UK,Man,Broadcaster,I prefer to cut through the white lies and the bullshit.
8555,Dr. Dre,19650218,ISFJ,USA,Man,Artist,[You] have to build for your family. ... They're going to have a foundation. I'm going to set the foundation.
8556,dummy,20190606,DDDD,dummy,Man,dummy,
8557,dummy,20190606,DDDD,dummy,Woman,dummy,
8558,dummy,20190606,DDDD,dummy,Woman,dummy,
8559,Robin Thicke,19770310,ESTP,USA,Man,Artist,I hate being redundant and predictable.
8560,dummy,20190606,DDDD,dummy,Woman,dummy,
8561,dummy,20190606,DDDD,dummy,Woman,dummy,
8562,dummy,20190606,DDDD,dummy,Woman,dummy,
8563,dummy,20190606,DDDD,dummy,Woman,dummy,
8564,dummy,20190606,DDDD,dummy,Man,dummy,
8565,dummy,20190606,DDDD,dummy,Woman,dummy,
8566,dummy,20190606,DDDD,dummy,Man,dummy,
8567,dummy,20190606,DDDD,dummy,Woman,dummy,
8568,dummy,20190606,DDDD,dummy,Woman,dummy,
8569,dummy,20190606,DDDD,dummy,Man,dummy,
8570,dummy,20190606,DDDD,dummy,Woman,dummy,
8571,dummy,20190606,DDDD,dummy,Man,dummy,
8572,dummy,20190606,DDDD,dummy,Woman,dummy,
8573,dummy,20190606,DDDD,dummy,Man,dummy,
8574,dummy,20190606,DDDD,dummy,Woman,dummy,
8575,dummy,20190606,DDDD,dummy,Man,dummy,
8576,dummy,20190606,DDDD,dummy,Woman,dummy,
8577,dummy,20190606,DDDD,dummy,Woman,dummy,
8578,Alec Baldwin,19580403,ESTJ,USA,Man,Artist,I'm a law-and-order person.
8579,dummy,20190606,DDDD,dummy,Woman,dummy,
8580,dummy,20190606,DDDD,dummy,Man,dummy,
8581,dummy,20190606,DDDD,dummy,Man,dummy,
8582,dummy,20190606,DDDD,dummy,Woman,dummy,
8583,dummy,20190606,DDDD,dummy,Man,dummy,
8584,dummy,20190606,DDDD,dummy,Man,dummy,
8585,dummy,20190606,DDDD,dummy,Man,dummy,
8586,dummy,20190606,DDDD,dummy,Woman,dummy,
8587,dummy,20190606,DDDD,dummy,Woman,dummy,
8588,dummy,20190606,DDDD,dummy,Woman,dummy,
8589,dummy,20190606,DDDD,dummy,Man,dummy,
8590,dummy,20190606,DDDD,dummy,Man,dummy,
8591,dummy,20190606,DDDD,dummy,Man,dummy,
8592,dummy,20190606,DDDD,dummy,Man,dummy,
8593,dummy,20190606,DDDD,dummy,Woman,dummy,
8594,dummy,20190606,DDDD,dummy,Woman,dummy,
8595,dummy,20190606,DDDD,dummy,Man,dummy,
8596,dummy,20190606,DDDD,dummy,Man,dummy,
8597,dummy,20190606,DDDD,dummy,Man,dummy,
8598,dummy,20190606,DDDD,dummy,Man,dummy,
8599,dummy,20190606,DDDD,dummy,Woman,dummy,
8600,dummy,20190606,DDDD,dummy,Woman,dummy,
8601,dummy,20190606,DDDD,dummy,Woman,dummy,
8602,dummy,20190606,DDDD,dummy,Woman,dummy,
8603,John F. Kennedy,19170529,ESTP,USA,Man,Politician,I'm an idealist without illusions.
8604,dummy,20190606,DDDD,dummy,Man,dummy,
8605,dummy,20190606,DDDD,dummy,Woman,dummy,
8606,dummy,20190606,DDDD,dummy,Woman,dummy,
8607,dummy,20190606,DDDD,dummy,Woman,dummy,
8608,dummy,20190606,DDDD,dummy,Man,dummy,
8609,Jessica Chastain,19770324,ESFJ,USA,Woman,Artist,"What I crave is the experience of working with an ensemble, creating that feeling of camaraderie."
8610,dummy,20190606,DDDD,dummy,Man,dummy,
8611,dummy,20190606,DDDD,dummy,Woman,dummy,
8612,dummy,20190606,DDDD,dummy,Man,dummy,
8613,dummy,20190606,DDDD,dummy,Woman,dummy,
8614,dummy,20190606,DDDD,dummy,Man,dummy,
8615,Bashar al-Assad,19650911,ISFJ,Syria,Man,Politician,[Always give people] nice words. ... They will be happy [and do] good things.
8616,dummy,20190606,DDDD,dummy,Man,dummy,
8617,dummy,20190606,DDDD,dummy,Man,dummy,
8618,dummy,20190606,DDDD,dummy,Man,dummy,
8619,dummy,20190606,DDDD,dummy,Man,dummy,
8620,dummy,20190606,DDDD,dummy,Woman,dummy,
8621,dummy,20190606,DDDD,dummy,Woman,dummy,
8622,dummy,20190606,DDDD,dummy,Woman,dummy,
8623,dummy,20190606,DDDD,dummy,Man,dummy,
8624,dummy,20190606,DDDD,dummy,Man,dummy,
8625,dummy,20190606,DDDD,dummy,Woman,dummy,
8626,dummy,20190606,DDDD,dummy,Woman,dummy,
8627,dummy,20190606,DDDD,dummy,Woman,dummy,
8628,dummy,20190606,DDDD,dummy,Woman,dummy,
8629,dummy,20190606,DDDD,dummy,Woman,dummy,
8630,Marilyn Monroe,19260601,ISFP,USA,Woman,Artist,I have too many fantasies to be a housewife. I guess I am a fantasy.
8631,dummy,20190606,DDDD,dummy,Man,dummy,
8632,dummy,20190606,DDDD,dummy,Woman,dummy,
8633,dummy,20190606,DDDD,dummy,Man,dummy,
8634,dummy,20190606,DDDD,dummy,Man,dummy,
8635,dummy,20190606,DDDD,dummy,Man,dummy,
8636,dummy,20190606,DDDD,dummy,Woman,dummy,
8637,dummy,20190606,DDDD,dummy,Man,dummy,
8638,dummy,20190606,DDDD,dummy,Man,dummy,
8639,dummy,20190606,DDDD,dummy,Woman,dummy,
8640,dummy,20190606,DDDD,dummy,Man,dummy,
8641,dummy,20190606,DDDD,dummy,Woman,dummy,
8642,dummy,20190606,DDDD,dummy,Woman,dummy,
8643,dummy,20190606,DDDD,dummy,Woman,dummy,
8644,dummy,20190606,DDDD,dummy,Woman,dummy,
8645,dummy,20190606,DDDD,dummy,Woman,dummy,
8646,dummy,20190606,DDDD,dummy,Woman,dummy,
8647,dummy,20190606,DDDD,dummy,Man,dummy,
8648,dummy,20190606,DDDD,dummy,Woman,dummy,
8649,Paul Allen,19530121,INTP,USA,Man,Businessman,Let reason alone decide.
8650,dummy,20190606,DDDD,dummy,Man,dummy,
8651,dummy,20190606,DDDD,dummy,Woman,dummy,
8652,dummy,20190606,DDDD,dummy,Man,dummy,
8653,dummy,20190606,DDDD,dummy,Woman,dummy,
8654,dummy,20190606,DDDD,dummy,Woman,dummy,
8655,dummy,20190606,DDDD,dummy,Woman,dummy,
8656,dummy,20190606,DDDD,dummy,Woman,dummy,
8657,dummy,20190606,DDDD,dummy,Woman,dummy,
8658,dummy,20190606,DDDD,dummy,Woman,dummy,
8659,dummy,20190606,DDDD,dummy,Man,dummy,
8660,dummy,20190606,DDDD,dummy,Woman,dummy,
8661,dummy,20190606,DDDD,dummy,Man,dummy,
8662,dummy,20190606,DDDD,dummy,Woman,dummy,
8663,dummy,20190606,DDDD,dummy,Man,dummy,
8664,dummy,20190606,DDDD,dummy,Woman,dummy,
8665,dummy,20190606,DDDD,dummy,Man,dummy,
8666,dummy,20190606,DDDD,dummy,Man,dummy,
8667,dummy,20190606,DDDD,dummy,Woman,dummy,
8668,dummy,20190606,DDDD,dummy,Man,dummy,
